classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
99547279,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:21 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:19.720Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:22.796Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683991"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100006523.png""}}",20683991
99547287,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:24 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:22.830Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:25.812Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683998"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080011018.png""}}",20683998
99547295,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:27 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:25.842Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:28.064Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684001"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33772070003070.png""}}",20684001
99547306,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:29 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:28.100Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:30.544Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684005"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080010649.png""}}",20684005
99547310,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:32 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:30.580Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:33.196Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684007"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032020000453.png""}}",20684007
99547317,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:34 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:33.230Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:35.578Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684016"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33762090005726.png""}}",20684016
99547323,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:38 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:35.612Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:38.128Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684034"":{""retired"":null,""Filename"":""figs_vp03_vc_01___35782020006663.png""}}",20684034
99547327,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:39 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:38.158Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:40.924Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684054"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132080005785.png""}}",20684054
99547332,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:43 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:40.954Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:44.262Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Periodic""}]","{""20684074"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1001012050010437.png""}}",20684074
99547336,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:46 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:44.300Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:47.528Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683989"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100002568.png""}}",20683989
99547345,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:50 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:47.556Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:50.476Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20683995"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000462110001626.png""}}",20683995
99547351,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:52 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:50.528Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:52.870Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684003"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110008105.png""}}",20684003
99547357,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:54 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:52.920Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:55.108Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684011"":{""retired"":null,""Filename"":""figs_vp03_vc_01___34782080010473.png""}}",20684011
99547362,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:57 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:55.138Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:58:58.280Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684030"":{""retired"":null,""Filename"":""figs_vp03_vc_01___32752090010549.png""}}",20684030
99547367,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:58:59 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:58:58.328Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:00.742Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684040"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132100005615.png""}}",20684040
99547375,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:02 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:00.774Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:03.126Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684062"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110007561.png""}}",20684062
99547380,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:05 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:03.156Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:05.994Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Periodic""}]","{""20684076"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1100052040007828.png""}}",20684076
99547385,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:08 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:06.024Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:09.008Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684080"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000003818.png""}}",20684080
99547390,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:12 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:09.062Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:12.748Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684084"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110003642.png""}}",20684084
99547398,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:15 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:12.820Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:16.126Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684000"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000262000003083.png""}}",20684000
99547404,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:17 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:16.172Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:18.608Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684021"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110002262.png""}}",20684021
99547414,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:21 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:18.654Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:21.440Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684022"":{""retired"":null,""Filename"":""figs_vp03_vc_01___35782020008131.png""}}",20684022
99547417,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:22 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:21.480Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:23.458Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684024"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000262000005422.png""}}",20684024
99547419,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:25 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:23.500Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:25.906Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684046"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33772070001163.png""}}",20684046
99547422,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:26 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:25.962Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:27.924Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684049"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000372000002453.png""}}",20684049
99547428,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:29 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:27.992Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:30.354Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684066"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1010032090000370.png""}}",20684066
99547438,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:34 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:30.386Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:33.924Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684069"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33772070008461.png""}}",20684069
99547440,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:35 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:33.962Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:36.500Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684075"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000202110004638.png""}}",20684075
99547441,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:35 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:30.386Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:33.924Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684069"":{""retired"":null,""Filename"":""figs_vp03_vc_01___33772070008461.png""}}",20684069
99547443,knowledgewithin,1665115,5b952a9d8758b59c23f3,4500,Periodic vs Non-Periodic,29.25,2018-03-30 13:59:38 UTC,,,"{""session"":""420610f39d35945b93db9166a2860b40f46f72c3e4bb840a092e3ee80092629c"",""viewport"":{""width"":1550,""height"":898},""started_at"":""2018-03-30T13:59:36.572Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"",""utc_offset"":""14400"",""finished_at"":""2018-03-30T13:59:39.288Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":432,""clientHeight"":288,""naturalWidth"":432,""naturalHeight"":288}]}","[{""task"":""T0"",""task_label"":""Is this source periodic or nonperiodic?"",""value"":""Non-periodic""}]","{""20684078"":{""retired"":null,""Filename"":""figs_vp03_vc_01_1000132050004480.png""}}",20684078
